frequency_ghz,transfer_real,transfer_imaginary,transfer_magnitude_db
7.222717285394209057e+02,9.046249651864725072e-01,-9.517192259789121200e-01,2.365664350055697973e+00
7.223754883050493163e+02,9.022165158544585006e-01,-9.507816846245036313e-01,2.350182182419494392e+00
7.224792480706777269e+02,8.993467411478733853e-01,-9.519525633330399028e-01,2.342738088224192605e+00
7.225830078363061375e+02,8.960573974786175677e-01,-9.530933103473140378e-01,2.333276014145404975e+00
7.226867676019345481e+02,8.922284960674162768e-01,-9.520153343431485560e-01,2.310628570718038066e+00
7.227905273675629587e+02,8.896139587338774968e-01,-9.511774271606157072e-01,2.294646391111034411e+00
7.228942871331913693e+02,8.869156936337705410e-01,-9.524362197168811939e-01,2.288503852014237339e+00
7.229980468988197799e+02,8.832306401815001040e-01,-9.536794798547271190e-01,2.277841358012644868e+00
7.231018066644481905e+02,8.805763775437792651e-01,-9.521938206306022057e-01,2.258486683579867815e+00
7.232055664300767148e+02,8.773090542228110245e-01,-9.524957757839219719e-01,2.245121837291364386e+00
7.233093261957051254e+02,8.736547552493699742e-01,-9.522185936470058953e-01,2.227146199196978316e+00
7.234130859613335360e+02,8.704007301655801720e-01,-9.522977847210020164e-01,2.212755810493118425e+00
7.235168457269619466e+02,8.656527307415108341e-01,-9.533294949242360206e-01,2.196347569137572453e+00
7.236206054925903572e+02,8.624152537204272662e-01,-9.536560464161276673e-01,2.183306307869878449e+00
7.237243652582187678e+02,8.594239471249610629e-01,-9.523449712008961177e-01,2.163164839764943892e+00
7.238281250238471785e+02,8.565521096072956642e-01,-9.521010264384268673e-01,2.148909508252606848e+00
7.239318847894755891e+02,8.536612113009538483e-01,-9.515624190063728394e-01,2.133074653134073184e+00
7.240356445551039997e+02,8.511716025786697504e-01,-9.515615502466032716e-01,2.121776077742071553e+00
7.241394043207324103e+02,8.471913586428706511e-01,-9.522636604273335692e-01,2.107302159176583700e+00
7.242431640863608209e+02,8.446308109682433285e-01,-9.520575524005886470e-01,2.094653600277307071e+00
7.243469238519892315e+02,8.394026705170517522e-01,-9.529827251064725280e-01,2.075732219666643896e+00
7.244506836176176421e+02,8.366508911458885311e-01,-9.524562988505327343e-01,2.060584973850891455e+00
7.245544433832460527e+02,8.344706183308473468e-01,-9.536687658980074200e-01,2.056983035505203450e+00
7.246582031488744633e+02,8.316192288739019389e-01,-9.509715422245654803e-01,2.030158566645596352e+00
7.247619629145028739e+02,8.269514955090386810e-01,-9.513433243658340199e-01,2.010973568055202776e+00
7.248657226801313982e+02,8.252921701999204052e-01,-9.515833069975904168e-01,2.004723650513117406e+00
7.249694824457598088e+02,8.211965122633823055e-01,-9.517713680386186148e-01,1.987209754314064991e+00
7.250732422113882194e+02,8.184894227553536350e-01,-9.512569320087778113e-01,1.972294561289747339e+00
7.251770019770166300e+02,8.175254926688357848e-01,-9.507972878782185999e-01,1.965529299778468131e+00
7.252807617426450406e+02,8.125483160351203438e-01,-9.499130076071365947e-01,1.938393396455768691e+00
7.253845215082734512e+02,8.101888937752657061e-01,-9.503190395513594346e-01,1.929888101398574918e+00
7.254882812739018618e+02,8.058942124512928906e-01,-9.501563871581251153e-01,1.909652054526802312e+00
7.255920410395302724e+02,8.022131516791844996e-01,-9.498045662568163072e-01,1.891180856428164914e+00
7.256958008051586830e+02,7.983265898192641874e-01,-9.502068355528237031e-01,1.875823000890485259e+00
7.257995605707870936e+02,7.970282888553228418e-01,-9.489588661246050050e-01,1.863281657064852492e+00
7.259033203364155042e+02,7.933423029218497069e-01,-9.502450747420096988e-01,1.853601582948350757e+00
7.260070801020439148e+02,7.897711746044462355e-01,-9.500623616669736649e-01,1.836561225374831352e+00
7.261108398676723255e+02,7.875238402209010502e-01,-9.499135088193940701e-01,1.825657084669414454e+00
7.262145996333007361e+02,7.845818935846117226e-01,-9.500365384886624298e-01,1.813113003440772975e+00
7.263183593989291467e+02,7.803476197777021728e-01,-9.496119922108984257e-01,1.791797653347112496e+00
7.264221191645576710e+02,7.764275817780897926e-01,-9.491459043953669461e-01,1.771663226136333869e+00
7.265258789301860816e+02,7.746853358867681338e-01,-9.490190084212025701e-01,1.763154268488495102e+00
7.266296386958144922e+02,7.728070915916340766e-01,-9.485387362948625167e-01,1.752091905535002381e+00
7.267333984614429028e+02,7.682798315903811570e-01,-9.471739200585355123e-01,1.724255389458702936e+00
7.268371582270713134e+02,7.645965126873406348e-01,-9.479154180819564512e-01,1.711855056780248185e+00
7.269409179926997240e+02,7.621649519562534447e-01,-9.479597946251502316e-01,1.701217755573913415e+00
7.270446777583281346e+02,7.608887674942695911e-01,-9.481711538473455159e-01,1.696686317185813531e+00
7.271484375239565452e+02,7.576168264241380790e-01,-9.476869469850534022e-01,1.679354851158206596e+00
7.272521972895849558e+02,7.529943337965697703e-01,-9.483099708715500009e-01,1.662205443488050882e+00
7.273559570552133664e+02,7.499659398618035988e-01,-9.475347352611904750e-01,1.644334561802603734e+00
7.274597168208417770e+02,7.488704610419097962e-01,-9.454695149102689822e-01,1.627792816481470117e+00
7.275634765864701876e+02,7.459435524403361661e-01,-9.453672112068450817e-01,1.614132106719462278e+00
7.276672363520985982e+02,7.408115932275647353e-01,-9.457065124268341227e-01,1.593152727841563809e+00
7.277709961177270088e+02,7.381335258832780744e-01,-9.454326593990828309e-01,1.579654183996752836e+00
7.278747558833554194e+02,7.356388401053771675e-01,-9.458733845973714693e-01,1.571063390565736295e+00
7.279785156489838300e+02,7.326493321802063363e-01,-9.466617757156938762e-01,1.562290854481901636e+00
7.280822754146123543e+02,7.297525825992509096e-01,-9.454575589724741880e-01,1.542501071958028547e+00
7.281860351802407649e+02,7.264939849056484267e-01,-9.439147355861955413e-01,1.519115492285537439e+00
7.282897949458691755e+02,7.229598066377529442e-01,-9.437803351070138680e-01,1.502626911772158014e+00
7.283935547114975861e+02,7.205746783070113848e-01,-9.430819227861583220e-01,1.487973589490440007e+00
7.284973144771259967e+02,7.174821121444321381e-01,-9.424732801398604254e-01,1.470689585217773931e+00
7.286010742427544074e+02,7.152356436730793465e-01,-9.428399220578510542e-01,1.462859488890948745e+00
7.287048340083828180e+02,7.114882027622921878e-01,-9.437191901187064191e-01,1.451408714602941741e+00
7.288085937740112286e+02,7.086822654328713833e-01,-9.436817179759362517e-01,1.438780746644771735e+00
7.289123535396396392e+02,7.068948161823647158e-01,-9.425917310397861071e-01,1.424456118128655469e+00
7.290161133052680498e+02,7.032457341223105063e-01,-9.418386966409312278e-01,1.403869431735198736e+00
7.291198730708964604e+02,7.001108589995487241e-01,-9.414232206435070305e-01,1.387550432408100054e+00
7.292236328365248710e+02,6.974122610895624463e-01,-9.420355969575945343e-01,1.379282311036668318e+00
7.293273926021532816e+02,6.941221571758289244e-01,-9.416756928189092823e-01,1.362634233384222959e+00
7.294311523677816922e+02,6.911360886876073417e-01,-9.410565812478717262e-01,1.345776032630559893e+00
7.295349121334101028e+02,6.880968381266413525e-01,-9.398273192907754536e-01,1.325006781052826987e+00
7.296386718990386271e+02,6.857228987345067583e-01,-9.385774616427605688e-01,1.307014908746443549e+00
7.297424316646670377e+02,6.840801226397905666e-01,-9.382965480624927412e-01,1.298078014151746506e+00
7.298461914302954483e+02,6.803076479042696745e-01,-9.379740463880014145e-01,1.279511091738269934e+00
7.299499511959238589e+02,6.775907775933925903e-01,-9.377118918739524300e-01,1.265965885593791196e+00
7.300537109615522695e+02,6.739302309380122979e-01,-9.386887435205657493e-01,1.255848702745141932e+00
7.301574707271806801e+02,6.713665931651915386e-01,-9.373822545886583146e-01,1.236617486498128526e+00
7.302612304928090907e+02,6.681602295301167782e-01,-9.372188601352059445e-01,1.221559854647217946e+00
7.303649902584375013e+02,6.648268244134142302e-01,-9.360728774670693531e-01,1.199902482321730801e+00
7.304687500240659119e+02,6.626848712677316788e-01,-9.361639919274789001e-01,1.191087647234142288e+00
7.305725097896943225e+02,6.612930885631859157e-01,-9.367270435408239226e-01,1.188484986997185411e+00
7.306762695553227331e+02,6.575655650621677895e-01,-9.346502257076892972e-01,1.159310447136604694e+00
7.307800293209511437e+02,6.548578973005444448e-01,-9.348483199297695778e-01,1.148711650653153393e+00
7.308837890865795544e+02,6.524028816752587279e-01,-9.352993130750920647e-01,1.140817449358295210e+00
7.309875488522079650e+02,6.494501475383455125e-01,-9.349781080255731291e-01,1.125947997249985733e+00
7.310913086178363756e+02,6.468635316231851062e-01,-9.340447144197057128e-01,1.108831662852488131e+00
7.311950683834648999e+02,6.431261720418467442e-01,-9.320711219412426418e-01,1.080126212064957514e+00
7.312988281490933105e+02,6.405938685429407586e-01,-9.325663960968562094e-01,1.072237404813717543e+00
7.314025879147217211e+02,6.371874551791950614e-01,-9.322123290117453331e-01,1.055196129110490544e+00
7.315063476803501317e+02,6.351664697288383898e-01,-9.328578709132621105e-01,1.050535955531935794e+00
7.316101074459785423e+02,6.324555430090267327e-01,-9.319594593114306491e-01,1.033070582030418905e+00
7.317138672116069529e+02,6.302516311614670963e-01,-9.320124830307481290e-01,1.023871819168450603e+00
7.318176269772353635e+02,6.280574361271547001e-01,-9.307534035038059761e-01,1.006317468025031969e+00
7.319213867428637741e+02,6.240287510376266722e-01,-9.290605552917199361e-01,9.780041002099726377e-01
7.320251465084921847e+02,6.211690964594362985e-01,-9.286377347306775665e-01,9.629081987328435011e-01
7.321289062741205953e+02,6.186102777859701085e-01,-9.289488607153123523e-01,9.538719806173672211e-01
7.322326660397490059e+02,6.164095864657186397e-01,-9.276967238234309354e-01,9.362547194457010447e-01
7.323364258053774165e+02,6.137173444988210935e-01,-9.279346141904524226e-01,9.261947075411414154e-01
7.324401855710058271e+02,6.102184949191101770e-01,-9.276922069838460239e-01,9.095583563114133518e-01
7.325439453366342377e+02,6.083168845805378977e-01,-9.282369324377059971e-01,9.049550397834484894e-01
7.326477051022626483e+02,6.063328037344706267e-01,-9.283423722980564952e-01,8.971406073861359909e-01
7.327514648678910589e+02,6.035943561743548624e-01,-9.268621190956793932e-01,8.756831095663799580e-01
7.328552246335195832e+02,6.009910008653387425e-01,-9.265123716310763591e-01,8.622288454549059677e-01
7.329589843991479938e+02,6.002851378647570124e-01,-9.261173141664750252e-01,8.565995551238829719e-01
7.330627441647764044e+02,5.966262702926745654e-01,-9.257343212817601419e-01,8.384180320111421780e-01
7.331665039304048150e+02,5.935146692235497845e-01,-9.253986242019081043e-01,8.229059451852018814e-01
7.332702636960332256e+02,5.903220458370942447e-01,-9.244371527988225479e-01,8.028879172116791807e-01
7.333740234616616362e+02,5.874935383334060068e-01,-9.233909241697160208e-01,7.838411165956156168e-01
7.334777832272900469e+02,5.855975559204434910e-01,-9.236450104679966300e-01,7.774737565225449121e-01
7.335815429929184575e+02,5.823387676519380385e-01,-9.239227579799605961e-01,7.655004532172584586e-01
7.336853027585468681e+02,5.798196967485874653e-01,-9.238155038426665300e-01,7.541043493078942728e-01
7.337890625241752787e+02,5.781792734102546572e-01,-9.236529997413654991e-01,7.460660383980699528e-01
7.338928222898036893e+02,5.758172798894524158e-01,-9.239316973604115857e-01,7.379725694272986081e-01
7.339965820554320999e+02,5.729875574638633173e-01,-9.226645330548697288e-01,7.174381400449392210e-01
7.341003418210606242e+02,5.713305762925422471e-01,-9.217109142785783193e-01,7.039610856497671154e-01
7.342041015866890348e+02,5.665956664937421561e-01,-9.213543370423067369e-01,6.815782237211400751e-01
7.343078613523175591e+02,5.653881785572814067e-01,-9.205777301312619842e-01,6.711817171826238715e-01
7.344116211179459697e+02,5.625584490482633537e-01,-9.189898082613110475e-01,6.483756002551143149e-01
7.345153808835743803e+02,5.595079501876076833e-01,-9.190902859180313245e-01,6.362458016884560141e-01
7.346191406492027909e+02,5.578351229448877957e-01,-9.184225506148233631e-01,6.246164575186490264e-01
7.347229004148312015e+02,5.555052111159997086e-01,-9.179871082376264146e-01,6.118336328641906796e-01
7.348266601804596121e+02,5.530811404407662835e-01,-9.183615014501993468e-01,6.042834132397675306e-01
7.349304199460880227e+02,5.506783544547436682e-01,-9.181230675000576769e-01,5.925912235651058513e-01
7.350341797117164333e+02,5.493292129656774936e-01,-9.191102296409151551e-01,5.938398293114317550e-01
7.351379394773448439e+02,5.458751180931148417e-01,-9.171917651691859907e-01,5.660774512611086440e-01
7.352416992429732545e+02,5.446838873825363692e-01,-9.168074490499783513e-01,5.584312777623022805e-01
7.353454590086016651e+02,5.409153834780152659e-01,-9.170121866280954714e-01,5.442183193893952442e-01
7.354492187742300757e+02,5.381140662300788469e-01,-9.164710141147688338e-01,5.288080144180652420e-01
7.355529785398584863e+02,5.360448144721271513e-01,-9.165300383943242313e-01,5.206699555123888157e-01
7.356567383054868969e+02,5.341966014692756115e-01,-9.160912591313992159e-01,5.099391001836319770e-01
7.357604980711153075e+02,5.314886878291558148e-01,-9.165411165656373038e-01,5.019712222923987666e-01
7.358642578367437181e+02,5.294383824396480254e-01,-9.162524079194332982e-01,4.914956774152587360e-01
7.359680176023722424e+02,5.272330680671960534e-01,-9.154518166595788653e-01,4.767459913323615073e-01
7.360717773680006530e+02,5.245135634819174664e-01,-9.155769556528549069e-01,4.664951629904840469e-01
7.361755371336290636e+02,5.231213593101001758e-01,-9.134926111389194414e-01,4.458863818026223003e-01
7.362792968992574743e+02,5.217095543051379902e-01,-9.133446008469474631e-01,4.390400985224529595e-01
7.363830566648858849e+02,5.178118420044331982e-01,-9.148755924520356464e-01,4.341197473153869391e-01
7.364868164305142955e+02,5.158159711299847849e-01,-9.134073431658871201e-01,4.154232934241532949e-01
7.365905761961427061e+02,5.140999670473294092e-01,-9.135798622545330261e-01,4.096882049731249698e-01
7.366943359617711167e+02,5.118379689865987237e-01,-9.136701056689356948e-01,4.011602536047603751e-01
7.367980957273995273e+02,5.084845573985168343e-01,-9.123712390641006698e-01,3.781592249163325814e-01
7.369018554930279379e+02,5.056266948856099619e-01,-9.125413889711260218e-01,3.678459920798952121e-01
7.370056152586563485e+02,5.045112636845621168e-01,-9.120936143572284660e-01,3.600829582055522504e-01
7.371093750242847591e+02,5.018691274595245000e-01,-9.114696994773028305e-01,3.448793347797593500e-01
7.372131347899131697e+02,5.001573337828999488e-01,-9.110569646152135714e-01,3.349699681916835647e-01
7.373168945555415803e+02,4.983482524059278940e-01,-9.118064973798931661e-01,3.332002285667528541e-01
7.374206543211699909e+02,4.958649776183221003e-01,-9.129159575069564214e-01,3.314121998577642669e-01
7.375244140867985152e+02,4.937170320649587052e-01,-9.119116108586966529e-01,3.154551556596904005e-01
7.376281738524269258e+02,4.917996166169735228e-01,-9.111704137623323208e-01,3.023464212752193792e-01
7.377319336180553364e+02,4.902589428940510863e-01,-9.110629813134458743e-01,2.954187552908168479e-01
7.378356933836837470e+02,4.874663648398717686e-01,-9.116047134847683475e-01,2.883411261363841849e-01
7.379394531493121576e+02,4.850738366190002204e-01,-9.114514654774691360e-01,2.777366393308933756e-01
7.380432129149405682e+02,4.829591279377957735e-01,-9.108046767207604866e-01,2.645754376408105402e-01
7.381469726805689788e+02,4.811226681383086734e-01,-9.113808993429536320e-01,2.616302308913909247e-01
7.382507324461973894e+02,4.782549576642703970e-01,-9.112278570939712496e-01,2.492221058017225488e-01
7.383544922118258000e+02,4.759250255723508904e-01,-9.096973037490762026e-01,2.286278422244350517e-01
7.384582519774542106e+02,4.742609598823654959e-01,-9.095566573409964439e-01,2.210521961171674488e-01
7.385620117430826213e+02,4.729722684616552431e-01,-9.099245210012142371e-01,2.187758604934289530e-01
7.386657715087110319e+02,4.719720039927267075e-01,-9.102306373295385722e-01,2.171732228754553740e-01
7.387695312743394425e+02,4.687777769741555689e-01,-9.101641258193067241e-01,2.042399393666223528e-01
7.388732910399678531e+02,4.668793331577987815e-01,-9.094797601386086505e-01,1.917020853413994586e-01
7.389770508055962637e+02,4.641932214262181056e-01,-9.104490582561680645e-01,1.886388349863693248e-01
7.390808105712247880e+02,4.621873807632486120e-01,-9.112277611701987690e-01,1.868103304485926319e-01
7.391845703368531986e+02,4.600373951430261621e-01,-9.111624546429168969e-01,1.780578952371099366e-01
7.392883301024816092e+02,4.584380330984179630e-01,-9.097653009087462994e-01,1.612970747663065862e-01
7.393920898681100198e+02,4.576176720909058138e-01,-9.089627704645312223e-01,1.520347010801401111e-01
7.394958496337384304e+02,4.553940332297352067e-01,-9.102456250635699853e-01,1.533075541151627252e-01
7.395996093993668410e+02,4.518146491631052086e-01,-9.110472058562573139e-01,1.458080175500824360e-01
7.397033691649952516e+02,4.505167321809039338e-01,-9.103309001747170726e-01,1.353982259799439980e-01
7.398071289306236622e+02,4.486348805922098504e-01,-9.105246367620087877e-01,1.297565834921137196e-01
7.399108886962520728e+02,4.471891657578240253e-01,-9.102153750716146519e-01,1.219170362554788112e-01
7.400146484618804834e+02,4.458217740621704395e-01,-9.102108191073511323e-01,1.167225593552997098e-01
7.401184082275088940e+02,4.442459335658222597e-01,-9.102606339172575334e-01,1.111725167421406812e-01
7.402221679931373046e+02,4.409516019317316071e-01,-9.115754693109696660e-01,1.089676554783625267e-01
7.403259277587657152e+02,4.388803869478137276e-01,-9.121379006380204713e-01,1.055924456440061887e-01
7.404296875243941258e+02,4.370549747051475920e-01,-9.111322994092011518e-01,9.101925349186920644e-02
7.405334472900225364e+02,4.354475657201798966e-01,-9.123097657990502096e-01,9.418467520529349990e-02
7.406372070556509470e+02,4.347191617899616167e-01,-9.121010875685493513e-01,8.987093505636981061e-02
7.407409668212794713e+02,4.327727706041098465e-01,-9.122059852214321474e-01,8.349754549226418021e-02
7.408447265869078819e+02,4.310974144357239135e-01,-9.118202089543205879e-01,7.432426403149952621e-02
7.409484863525362925e+02,4.282871147004672086e-01,-9.125221430573919879e-01,6.947783728751781573e-02
7.410522461181647031e+02,4.269562459080147865e-01,-9.124091835630829816e-01,6.372821169331252533e-02
7.411560058837931138e+02,4.250620501529223660e-01,-9.124426783252911344e-01,5.707777580256501171e-02
7.412597656494215244e+02,4.237818871150055289e-01,-9.127155653110550215e-01,5.455417572653428054e-02
7.413635254150499350e+02,4.220510287344763078e-01,-9.126716065582509696e-01,4.792620904893924588e-02
7.414672851806783456e+02,4.199022798170555792e-01,-9.140055080931707154e-01,5.062049575335374196e-02
7.415710449463067562e+02,4.180073513021513310e-01,-9.139162537934296671e-01,4.309791592257732062e-02
7.416748047119351668e+02,4.163648911858250368e-01,-9.142641062702657750e-01,3.993843276686278448e-02
7.417785644775635774e+02,4.149015763615862551e-01,-9.145100298944526251e-01,3.663807093807116416e-02
7.418823242431919880e+02,4.125696202392009071e-01,-9.138056034039461206e-01,2.275970744148196612e-02
7.419860840088203986e+02,4.116289259948937573e-01,-9.144267659217889532e-01,2.431605844928630064e-02
7.420898437744488092e+02,4.098507555940250069e-01,-9.152303831436982007e-01,2.435757448890253293e-02
7.421936035400772198e+02,4.059075556481989144e-01,-9.173080456445097397e-01,2.690784773726853304e-02
7.422973633057057441e+02,4.057365253304441310e-01,-9.164058292627648150e-01,1.916117930714650308e-02
7.424011230713341547e+02,4.041291109277654892e-01,-9.163082310160917121e-01,1.275434261377965915e-02
7.425048828369625653e+02,4.024062716619349889e-01,-9.171474167140473144e-01,1.339983759776688238e-02
7.426086426025909759e+02,4.011348105918755569e-01,-9.176186102658848709e-01,1.271943080175593280e-02
7.427124023682193865e+02,3.993596329927267541e-01,-9.188076027386710143e-01,1.601988843457927483e-02
7.428161621338477971e+02,3.977440514523661319e-01,-9.192139424228094047e-01,1.367870008925918882e-02
7.429199218994762077e+02,3.957236286421242921e-01,-9.194926053692757950e-01,8.953913605284446672e-03
7.430236816651046183e+02,3.935690587845309674e-01,-9.200077315744222828e-01,5.689135248036140784e-03
7.431274414307330289e+02,3.918864834461632252e-01,-9.200210528535165411e-01,5.973072159041608068e-05
7.432312011963614395e+02,3.900960085751465911e-01,-9.215839833909806877e-01,6.474559942413075919e-03
7.433349609619898501e+02,3.894675240602513133e-01,-9.216184055507522510e-01,4.624674131702100240e-03
7.434387207276182608e+02,3.867971055713501083e-01,-9.226440609411954430e-01,3.837745309178929032e-03
7.435424804932466714e+02,3.855065491219419327e-01,-9.228054699001879690e-01,8.043895548133190654e-04
7.436462402588750820e+02,3.839581246637764900e-01,-9.231038506357184259e-01,-1.978398937855817448e-03
7.437500000245034926e+02,3.815519440315835453e-01,-9.240811293126267589e-01,-2.138038746425639704e-03
7.438537597901319032e+02,3.804295262790168830e-01,-9.244039332966083045e-01,-3.261662695108352196e-03
7.439575195557604275e+02,3.799198858903477527e-01,-9.245564490105748767e-01,-3.720252052939298625e-03
7.440612793213888381e+02,3.777862885082334254e-01,-9.266325450677433961e-01,5.947295022652053856e-03
7.441650390870172487e+02,3.764936737769926656e-01,-9.274707096648970861e-01,8.457911348114239072e-03
7.442687988526456593e+02,3.746975833975774717e-01,-9.272207157303227198e-01,5.929221197529300786e-04
7.443725586182740699e+02,3.728426958696853255e-01,-9.277845651949753192e-01,-8.865928972775627545e-04
7.444763183839024805e+02,3.716932177071127774e-01,-9.275125338485163962e-01,-6.800516578650511561e-03
7.445800781495308911e+02,3.704204937513376206e-01,-9.281246234437782183e-01,-5.968444196982864748e-03
7.446838379151593017e+02,3.687847186349004214e-01,-9.296221416400424209e-01,8.663090462190666625e-04
7.447875976807877123e+02,3.666881534562794198e-01,-9.302000493279874993e-01,-1.162615769892371732e-03
7.448913574464161229e+02,3.658459207748703257e-01,-9.312972760841371489e-01,5.025587964903863170e-03
7.449951172120445335e+02,3.643754456198300962e-01,-9.334789596281697355e-01,1.799645056474068888e-02
7.450988769776729441e+02,3.630466494368816965e-01,-9.338430446318753964e-01,1.675616272309822519e-02
7.452026367433013547e+02,3.615541214717829521e-01,-9.346209126751851004e-01,1.836492251231927608e-02
7.453063965089297653e+02,3.586683912747521963e-01,-9.362565765010671948e-01,2.260858085865194433e-02
7.454101562745581759e+02,3.569755111626914390e-01,-9.370487581867628091e-01,2.378572397011259609e-02
7.455139160401867002e+02,3.562700839931978725e-01,-9.372554564913031516e-01,2.328584298038404582e-02
7.456176758058151108e+02,3.557296480259484195e-01,-9.386611036083486459e-01,3.300334896808151952e-02
7.457214355714435214e+02,3.532161532108605839e-01,-9.391861556872336259e-01,2.957133548618118626e-02
7.458251953370719320e+02,3.511857892796171887e-01,-9.400107827998781529e-01,3.008652544152005948e-02
7.459289551027003426e+02,3.504948776918076492e-01,-9.408854347754938008e-01,3.508810503998392033e-02
7.460327148683287533e+02,3.480438709780214745e-01,-9.418115219048044384e-01,3.522345272228009916e-02
7.461364746339571639e+02,3.472594098979294719e-01,-9.429492628040403446e-01,4.210597356883316600e-02
7.462402343995855745e+02,3.460232469613970796e-01,-9.437434835576028469e-01,4.486395913085421128e-02
7.463439941652139851e+02,3.443720462181159570e-01,-9.445612645904509774e-01,4.660115512328567161e-02
7.464477539308423957e+02,3.431049747922312321e-01,-9.471597789983738913e-01,6.394440090294840895e-02
7.465515136964708063e+02,3.420545797581197589e-01,-9.478501127092825440e-01,6.646214273537198736e-02
7.466552734620992169e+02,3.404801897688329859e-01,-9.501710064572538306e-01,8.068346944401215415e-02
7.467590332277276275e+02,3.391846153105185779e-01,-9.509034453980874657e-01,8.286500338967940638e-02
7.468627929933560381e+02,3.377190450098264685e-01,-9.516450498911043221e-01,8.464946470631033726e-02
7.469665527589844487e+02,3.360280741120251768e-01,-9.529039805314855061e-01,9.000586606922751642e-02
7.470703125246128593e+02,3.344870985166108479e-01,-9.546933420122764025e-01,1.001188501172380063e-01
7.471740722902413836e+02,3.331450667582795400e-01,-9.561233595402526264e-01,1.079059932014016371e-01
7.472778320558697942e+02,3.304067166570016645e-01,-9.572135000783640324e-01,1.090444483664377989e-01
7.473815918214982048e+02,3.298827564814457158e-01,-9.568406751761585616e-01,1.045545656306419435e-01
7.474853515871266154e+02,3.291600459030540327e-01,-9.580007249897138921e-01,1.119465011867077642e-01
7.475891113527550260e+02,3.275577993238749097e-01,-9.589988846474615247e-01,1.155901420864415691e-01
7.476928711183834366e+02,3.260563207635328586e-01,-9.604977402367259609e-01,1.235992726898917371e-01
7.477966308840118472e+02,3.253896218070284618e-01,-9.625869062134100318e-01,1.386985222784342109e-01
7.479003906496402578e+02,3.242728667333066306e-01,-9.634169651365045439e-01,1.423699590738905785e-01
7.480041504152686684e+02,3.222376362327443178e-01,-9.644102097591200629e-01,1.448867822175430864e-01
7.481079101808970790e+02,3.217141659387393049e-01,-9.662324312904031487e-01,1.582277655974059782e-01
7.482116699465254896e+02,3.205237862785715319e-01,-9.684280700677705411e-01,1.727899048304002427e-01
7.483154297121539003e+02,3.179634128296865980e-01,-9.688459973412414383e-01,1.693448365291212454e-01
7.484191894777823109e+02,3.158546656185058921e-01,-9.698512994490443573e-01,1.719020520738784308e-01
7.485229492434107215e+02,3.149446135294218796e-01,-9.722240579001171223e-01,1.887090848743105953e-01
7.486267090090391321e+02,3.136200973807633519e-01,-9.738570343228225568e-01,1.984508088326480957e-01
7.487304687746676564e+02,3.120019998435046293e-01,-9.747437185074007138e-01,2.014182755393117419e-01
7.488342285402960670e+02,3.103272604242507948e-01,-9.776893082892772480e-01,2.208979149034301370e-01
7.489379883059244776e+02,3.085368120360068023e-01,-9.791451742915044942e-01,2.280774364378036767e-01
7.490417480715528882e+02,3.075854322026823628e-01,-9.794026687390873231e-01,2.277401352555887271e-01
7.491455078371812988e+02,3.062497786815923662e-01,-9.808422672925652952e-01,2.359830855739061262e-01
7.492492676028097094e+02,3.042704967689964790e-01,-9.827947612105035757e-01,2.467694413974340639e-01
7.493530273684381200e+02,3.033455874142755859e-01,-9.843150805248618296e-01,2.567228925245596538e-01
7.494567871340665306e+02,3.022194019117632191e-01,-9.863157327244490569e-01,2.700500890401379972e-01
7.495605468996949412e+02,3.009845406507111187e-01,-9.878835203217647409e-01,2.796311714743391352e-01
7.496643066653233518e+02,2.997412321561066517e-01,-9.889566447996184229e-01,2.852247378200916672e-01
7.497680664309517624e+02,2.979651995394963504e-01,-9.905318222983248155e-01,2.935802412024280383e-01
7.498718261965801730e+02,2.963106530950377904e-01,-9.916795085733597359e-01,2.988201754358128515e-01
7.499755859622085836e+02,2.946647062031192976e-01,-9.925642691579465993e-01,3.019928931186237064e-01
7.500793457278369942e+02,2.947283502120842669e-01,-9.946089737121764918e-01,3.185739807832063120e-01
7.501831054934654048e+02,2.926580267011372749e-01,-9.951858054987982038e-01,3.182983167227652066e-01
7.502868652590938154e+02,2.912496078762589757e-01,-9.983930863969650016e-01,3.407273725777676399e-01
7.503906250247223397e+02,2.904837721781859394e-01,-1.000201249886654375e+00,3.534301559787067504e-01
7.504943847903507503e+02,2.876073665614585217e-01,-1.002772321642436015e+00,3.673678751362768891e-01
7.505981445559791609e+02,2.874852311638926849e-01,-1.003296182729203512e+00,3.712796269874504840e-01
7.507019043216075715e+02,2.867900420331792044e-01,-1.005786811561507399e+00,3.896000981195286150e-01
7.508056640872359822e+02,2.844756655062670725e-01,-1.007126618479809554e+00,3.950550174475075949e-01
7.509094238528643928e+02,2.826222247296936163e-01,-1.008867026283230217e+00,4.047891595440345491e-01
7.510131836184928034e+02,2.812599767971758480e-01,-1.010553248962360762e+00,4.152099766882286214e-01
7.511169433841212140e+02,2.801423163867944877e-01,-1.012752056399354395e+00,4.302667856714342820e-01
7.512207031497496246e+02,2.789137595514240564e-01,-1.014372799439408057e+00,4.404759275714932309e-01
7.513244629153780352e+02,2.773988006348045432e-01,-1.016383376894433255e+00,4.531721296914056341e-01
7.514282226810064458e+02,2.753075391938945571e-01,-1.017947810537796816e+00,4.610946842935710333e-01
7.515319824466348564e+02,2.735874902606637571e-01,-1.020700777309192953e+00,4.792881241862835262e-01
7.516357422122632670e+02,2.733502017063782485e-01,-1.022263525323727551e+00,4.911837477093042859e-01
